id,latitude,longitude,year,name,sex,bottom_depth,surface_temperature,bottom_temperature,haul,cpue
170473,60.33975,-170.66775,1981,snow crab,female,64,5.2,1.3,72,106938
170474,60.34867,-171.34275,1981,snow crab,female,70,5.1,0.9,73,6339
170475,60.34192,-172.05375,1981,snow crab,female,64,3.6,0.7,74,391
170476,60.33417,-174.07767,1981,snow crab,female,91,8.8,1.5,211,487057
170477,60.31992,-174.7075,1981,snow crab,female,102,8.4,1.3,212,207
170478,60.34159,-175.36534,1981,snow crab,female,115,8.6,1.3,213,75
170479,60.33084,-176.02925,1981,snow crab,female,124,5.2,1.9,173,829
157306,55,-165.74834,1981,snow crab,male,130,6.2,4.9,1,422
170480,60.33025,-176.71725,1981,snow crab,female,137,6.1,1.7,159,388
170481,60.67884,-172.11784,1981,snow crab,female,64,4.5,1,75,19960
170482,60.66609,-172.77567,1981,snow crab,female,48,2.8,1.7,76,129
170483,60.68034,-173.44784,1981,snow crab,female,68,7.7,2.3,217,746
170484,60.68442,-174.117,1981,snow crab,female,86,8.2,1,216,111499
170485,60.67342,-174.79284,1981,snow crab,female,101,7.1,1.1,215,30183
170486,60.653,-175.44067,1981,snow crab,female,112,7.4,0.5,214,2131
170487,60.6675,-176.1985,1981,snow crab,female,123,4.9,1.7,172,2364
170488,60.67675,-176.80642,1981,snow crab,female,130,6.2,1.3,161,807
170489,60.66909,-177.50117,1981,snow crab,female,150,6.4,1.5,162,307
170490,60.66558,-178.17517,1981,snow crab,female,165,5.8,2.7,163,75
170491,61.00742,-176.27142,1981,snow crab,female,115,6.2,0.7,171,3358
170492,60.99725,-176.96634,1981,snow crab,female,126,4.7,1.1,167,77
170493,60.98034,-177.6625,1981,snow crab,female,141,6,1.5,166,4281
170494,61.33175,-176.285,1981,snow crab,female,106,5.9,0.2,170,121114
170495,61.33092,-176.96884,1981,snow crab,female,121,5.8,1.2,168,3454
170496,61.62133,-176.50359,1981,snow crab,female,106,5.8,0.2,169,10093
146216,60.33084,-176.02925,1981,snow crab,male,124,5.2,1.9,173,13744
146217,60.33025,-176.71725,1981,snow crab,male,137,6.1,1.7,159,7570
146218,60.331,-177.38825,1981,snow crab,male,152,6,2.4,160,390
146219,60.67884,-172.11784,1981,snow crab,male,64,4.5,1,75,26545
146220,60.66609,-172.77567,1981,snow crab,male,48,2.8,1.7,76,772
146221,60.68034,-173.44784,1981,snow crab,male,68,7.7,2.3,217,3429
146222,60.68442,-174.117,1981,snow crab,male,86,8.2,1,216,177591
146223,60.67342,-174.79284,1981,snow crab,male,101,7.1,1.1,215,8689
146224,60.653,-175.44067,1981,snow crab,male,112,7.4,0.5,214,3233
146225,60.6675,-176.1985,1981,snow crab,male,123,4.9,1.7,172,22733
146226,60.67675,-176.80642,1981,snow crab,male,130,6.2,1.3,161,807
146227,60.66909,-177.50117,1981,snow crab,male,150,6.4,1.5,162,537
146228,61.00742,-176.27142,1981,snow crab,male,115,6.2,0.7,171,3858
146229,60.99725,-176.96634,1981,snow crab,male,126,4.7,1.1,167,20734
146230,60.98034,-177.6625,1981,snow crab,male,141,6,1.5,166,33123
146231,61.33175,-176.285,1981,snow crab,male,106,5.9,0.2,170,69217
146232,61.33092,-176.96884,1981,snow crab,male,121,5.8,1.2,168,1984
146233,61.62133,-176.50359,1981,snow crab,male,106,5.8,0.2,169,9612
173186,58.3425,-169.113,1981,snow crab,female,70,6.6,2.3,74,44143
173187,58.33608,-169.73475,1981,snow crab,female,71,6.3,3.7,61,72
173188,58.33209,-170.37825,1981,snow crab,female,77,7.4,2,99,660
173189,58.33209,-171.01392,1981,snow crab,female,86,7.3,2.4,98,334
173190,58.33108,-171.63709,1981,snow crab,female,99,7.6,2.8,97,1086
173191,58.33317,-172.93609,1981,snow crab,female,113,8.5,3.5,184,66
173192,58.65584,-168.49692,1981,snow crab,female,55,5.5,3.2,82,190628
173193,58.67109,-169.16342,1981,snow crab,female,64,6.4,2.3,75,85242
173194,58.66825,-169.7835,1981,snow crab,female,70,6,3.2,62,3287
173195,58.67408,-170.43784,1981,snow crab,female,77,7.8,1.7,91,31066
173259,59.99609,-175.92842,1981,snow crab,female,130,6,2.1,174,18528
173260,59.99684,-176.703,1981,snow crab,female,141,6.3,1.7,158,54501
173261,59.99784,-177.83683,1981,snow crab,female,146,6.1,1.9,156,897
173262,60.33608,-169.333,1981,snow crab,female,44,4.2,3.2,70,19087
173176,57.99917,-173.49233,1981,snow crab,female,115,9.3,4,186,7140
173175,57.99984,-172.8685,1981,snow crab,female,108,9.6,3.7,187,134
173177,57.83033,-168.675,1981,snow crab,female,71,8.2,3.9,143,64955
173178,57.8265,-169.25867,1981,snow crab,female,64,8.4,3.6,144,943
173180,57.82917,-170.58725,1981,snow crab,female,79,8,3.6,129,90815
173181,58.33567,-167.85417,1981,snow crab,female,62,5.6,3.1,84,103484
173182,58.33534,-167.17242,1981,snow crab,female,53,7.6,4,85,1226
173183,58.33834,-166.53209,1981,snow crab,female,49,7,3.7,86,2941
173184,58.33342,-165.89625,1981,snow crab,female,44,6.5,4.2,87,87
173185,58.32767,-168.474,1981,snow crab,female,66,4.6,2.5,83,24928
170503,55.99417,-165.78667,1982,snow crab,female,110,7.8,3.9,63,71
170505,55.99584,-164.585,1982,snow crab,female,97,5.6,1.7,41,70
170506,56.33425,-167.65784,1982,snow crab,female,128,7.2,3.7,86,497
170507,56.3375,-167.025,1982,snow crab,female,119,7.1,2.5,71,149
170508,56.33317,-166.42175,1982,snow crab,female,101,6.7,2.6,63,416
170509,56.32583,-165.8,1982,snow crab,female,95,7.5,2.1,62,71
170510,56.33308,-165.19767,1982,snow crab,female,90,5.9,1.7,54,821
170511,56.3295,-168.863,1982,snow crab,female,126,6,4.1,89,6743
158254,59.33334,-172.50225,1982,snow crab,male,91,5.5,1.2,143,22805
158253,59.32525,-171.82825,1982,snow crab,male,80,5.3,0.6,130,74060
158252,59.33234,-171.18683,1982,snow crab,male,79,5.1,0.2,123,111319
168109,58.00167,-164.62834,1982,snow crab,female,48,2.4,0.8,47,311
168110,57.997,-168.43025,1982,snow crab,female,73,5,2.2,72,16005
171332,58.327,-169.1195,1982,snow crab,female,68,6.9,2,99,6043
148024,58.00167,-170.97192,1982,snow crab,male,91,6.9,3.4,127,24843
148023,58.01267,-170.32625,1982,snow crab,male,73,5.5,1.8,113,25837
148007,57.72975,-172.81967,1982,snow crab,male,121,6.8,3.5,139,4745
148009,57.50092,-168.65942,1982,snow crab,male,73,6.4,3.1,92,2927
148010,57.50258,-169.97267,1982,snow crab,male,77,5.8,2.6,109,7345
148011,57.50442,-170.57092,1982,snow crab,male,73,7.1,3.7,116,44568
148012,58.032,-167.78434,1982,snow crab,male,66,6.9,2.1,81,13863
148013,57.98425,-167.17158,1982,snow crab,male,68,5.1,1.3,85,6885
148014,57.99758,-166.51867,1982,snow crab,male,60,5.2,1.3,68,17581
148015,57.9825,-165.90167,1982,snow crab,male,59,4.5,1,57,66469
148016,58.00342,-165.24442,1982,snow crab,male,49,6,1.1,49,56506
148017,58.00167,-164.62834,1982,snow crab,male,48,2.4,0.8,47,115252
148018,57.99425,-164.00392,1982,snow crab,male,46,4.1,1.3,39,6834
148019,58,-163.38,1982,snow crab,male,46,2,0.7,29,151
148020,57.997,-168.43025,1982,snow crab,male,73,5,2.2,72,9666
148021,58.02084,-169.04759,1982,snow crab,male,70,6.5,2,98,7862
148022,58.01425,-169.69342,1982,snow crab,male,73,5,2.4,112,4547
158243,59.0215,-175.056,1982,snow crab,male,130,7.8,2.9,190,656
158242,59.05792,-174.32884,1982,snow crab,male,124,7.6,3,168,74
158241,58.91142,-173.61833,1982,snow crab,male,119,7.5,3,155,28717
168080,57.3225,-169.58667,1982,snow crab,female,62,4.3,2.2,108,23637
168081,57.356,-170.25909,1982,snow crab,female,57,6.3,5,117,4291
168082,57.36334,-170.84917,1982,snow crab,female,86,6.5,3.8,130,774330
168083,57.32859,-171.46125,1982,snow crab,female,101,7,3.4,124,387836
167281,60.0005,-171.31517,1982,snow crab,female,71,4.7,-1.2,121,29457
168084,57.33692,-172.09759,1982,snow crab,female,112,6.6,3.7,137,290968
168086,57.16917,-168.63917,1982,snow crab,female,79,8.9,3.4,94,18268
168087,57.15483,-169.3225,1982,snow crab,female,71,5.1,3.5,93,9136
168088,57.67042,-167.75242,1982,snow crab,female,68,6.5,3.2,82,332
168089,57.66584,-167.15084,1982,snow crab,female,70,5.5,2.1,86,231
168090,57.66933,-165.24492,1982,snow crab,female,60,6.3,-0.4,50,279
168091,57.66917,-164.62084,1982,snow crab,female,57,3.7,0.4,46,300
168092,57.66284,-163.9935,1982,snow crab,female,51,6,0.7,38,858
167282,59.97784,-171.9635,1982,snow crab,female,66,5.3,1.5,132,252
167283,60.00508,-172.65892,1982,snow crab,female,70,5,-0.1,145,7886
167284,59.97159,-173.28059,1982,snow crab,female,77,5.4,0.1,138,1224
167285,60.00084,-173.95284,1982,snow crab,female,101,5.6,1.2,148,1415
167286,60.021,-174.58284,1982,snow crab,female,106,7.4,1.8,171,1507
168093,57.65892,-168.40667,1982,snow crab,female,73,6.3,2.5,91,1229
168094,57.67975,-169.07725,1982,snow crab,female,68,6.6,2.7,96,12654
168095,57.67275,-169.65825,1982,snow crab,female,73,4.9,2.9,110,217
168096,57.67709,-170.27567,1982,snow crab,female,71,6.9,3.2,115,26238
168097,57.65442,-170.88367,1982,snow crab,female,91,6.5,3.4,128,356644
168098,57.68625,-171.51284,1982,snow crab,female,99,6.9,3.2,125,172031
168099,57.67667,-172.15667,1982,snow crab,female,110,6.8,3.5,138,198033
168100,57.72975,-172.81967,1982,snow crab,female,121,6.8,3.5,139,25538
167287,59.99683,-175.33717,1982,snow crab,female,117,7.7,2.5,187,792
167288,59.96425,-175.96909,1982,snow crab,female,132,8,2.5,196,1395
158457,60.33617,-169.96167,1982,snow crab,male,53,5.4,1.8,119,8192
158456,60.31159,-169.32534,1982,snow crab,male,42,4.4,2.6,105,12605
158455,60.33317,-168.67525,1982,snow crab,male,38,3.4,2.9,79,3666
159122,60.31308,-173.395,1982,snow crab,male,60,4.5,1,137,284
172168,58.68559,-174.27559,1982,snow crab,female,155,7.5,3.4,159,81396
172169,58.692,-175.54834,1982,snow crab,female,135,7.7,3.3,192,78691
172170,58.70717,-176.3235,1982,snow crab,female,137,7.9,3.3,212,148193
172171,58.71284,-176.9115,1982,snow crab,female,137,7.9,3.4,213,35868
172172,58.99217,-167.87858,1982,snow crab,female,40,3.5,3,78,12052
172173,58.99359,-166.5845,1982,snow crab,female,35,3,3.4,71,177
158454,59.97308,-177.2345,1982,snow crab,male,137,7.9,2,218,70
172174,58.99225,-168.54034,1982,snow crab,female,49,2.9,2.4,75,7982
172175,58.99992,-169.18884,1982,snow crab,female,53,6.4,3.2,101,15162
172176,59.00034,-169.8435,1982,snow crab,female,66,6,2,115,25462
172177,59.00817,-170.48825,1982,snow crab,female,71,5.5,0.4,110,29268
172178,58.99908,-171.13608,1982,snow crab,female,80,5,0.6,124,29023
172179,58.99492,-171.77842,1982,snow crab,female,88,6.3,1.2,129,640
172180,59.00242,-172.43359,1982,snow crab,female,101,6.2,2.2,142,50470
172181,59.04142,-173.09,1982,snow crab,female,106,7.4,3.1,151,2841
172182,58.91142,-173.61833,1982,snow crab,female,119,7.5,3,155,115873
172183,59.05792,-174.32884,1982,snow crab,female,124,7.6,3,168,372
172184,59.0215,-175.056,1982,snow crab,female,130,7.8,2.9,190,1640
172185,58.96275,-175.7605,1982,snow crab,female,132,7.9,4.5,193,3815
172186,59.01725,-176.35742,1982,snow crab,female,137,7.9,2.6,211,306
172187,58.98008,-177.034,1982,snow crab,female,135,7.7,3.1,214,9524
172188,59.01192,-177.58342,1982,snow crab,female,137,7.6,3.1,215,76076
158453,60.02883,-176.74509,1982,snow crab,male,141,7.8,2.2,208,310
158452,59.96425,-175.96909,1982,snow crab,male,132,8,2.5,196,1675
172189,59.34133,-168.576,1982,snow crab,female,44,2.9,2.2,76,27790
172190,59.32842,-169.23917,1982,snow crab,female,49,5.8,2.5,102,2584
172191,59.33558,-169.87184,1982,snow crab,female,62,4.7,1.5,116,16894
172192,59.34492,-170.54333,1982,snow crab,female,68,4.9,1.2,109,11296
172193,59.33234,-171.18683,1982,snow crab,female,79,5.1,0.2,123,16150
172194,59.32525,-171.82825,1982,snow crab,female,80,5.3,0.6,130,23184
172195,59.33334,-172.50225,1982,snow crab,female,91,5.5,1.2,143,315146
172196,59.33617,-173.1845,1982,snow crab,female,101,7.1,1.5,152,1269
159123,60.32417,-174.064,1982,snow crab,male,93,5.6,0.5,147,2982
159124,60.34225,-174.72459,1982,snow crab,male,102,7.5,1.3,172,376
172197,59.30267,-173.82684,1982,snow crab,female,112,7.1,2.3,154,160901
172198,59.34067,-174.45717,1982,snow crab,female,119,7.5,2.8,169,66
172199,59.32242,-175.14733,1982,snow crab,female,134,7.7,3,189,69636
172200,59.33875,-175.79575,1982,snow crab,female,137,8,2.3,194,766
172201,59.35842,-176.44042,1982,snow crab,female,137,7.9,2.7,210,82
172202,59.32008,-177.15184,1982,snow crab,female,154,7.7,3,216,5824
172203,59.67184,-168.63208,1982,snow crab,female,40,2.7,2.2,77,247
172204,59.66542,-169.26234,1982,snow crab,female,48,6.1,2.1,103,67
172205,59.67317,-169.89642,1982,snow crab,female,59,5.3,1.5,117,22546
172206,59.67083,-170.58267,1982,snow crab,female,66,5.5,0,108,9619
172207,59.671,-171.24625,1982,snow crab,female,75,6,-0.3,122,82133
172208,59.65884,-171.89117,1982,snow crab,female,77,4.9,1.6,131,4695
172209,59.67167,-172.57234,1982,snow crab,female,86,5.5,0,144,434
172210,59.68658,-173.25875,1982,snow crab,female,95,8,1.4,153,4901
172211,59.66684,-173.87925,1982,snow crab,female,108,5.7,1.9,149,6923
172212,59.68733,-174.47784,1982,snow crab,female,115,7.5,2.4,170,151
172213,59.64917,-175.17359,1982,snow crab,female,126,7.6,2.8,188,84
172214,59.64367,-177.18067,1982,snow crab,female,183,8,3.5,217,140
168279,58.01609,-172.23142,1982,snow crab,female,108,6.6,3,139,102154
168102,57.50092,-168.65942,1982,snow crab,female,73,6.4,3.1,92,214
168103,57.50258,-169.97267,1982,snow crab,female,77,5.8,2.6,109,58438
168104,57.50442,-170.57092,1982,snow crab,female,73,7.1,3.7,116,255670
168105,58.032,-167.78434,1982,snow crab,female,66,6.9,2.1,81,969
168106,57.98425,-167.17158,1982,snow crab,female,68,5.1,1.3,85,299
168107,57.9825,-165.90167,1982,snow crab,female,59,4.5,1,57,227
168108,58.00342,-165.24442,1982,snow crab,female,49,6,1.1,49,342
167289,60.33317,-168.67525,1982,snow crab,female,38,3.4,2.9,79,840
167290,60.31159,-169.32534,1982,snow crab,female,42,4.4,2.6,105,3468
167291,60.33617,-169.96167,1982,snow crab,female,53,5.4,1.8,119,13986
167292,60.33967,-170.65142,1982,snow crab,female,60,5.9,-0.7,106,516
167293,60.33392,-171.36934,1982,snow crab,female,70,4.6,-0.6,120,27148
167294,60.37725,-172.16825,1982,snow crab,female,59,4.1,-1,133,156
167295,60.32417,-174.064,1982,snow crab,female,93,5.6,0.5,147,229
167296,60.34225,-174.72459,1982,snow crab,female,102,7.5,1.3,172,9397
167297,60.31684,-176.066,1982,snow crab,female,123,7.9,2.6,197,565
167298,60.32575,-176.76442,1982,snow crab,female,137,7.6,2.1,207,478
167299,60.60634,-172.11209,1982,snow crab,female,62,4.1,-0.9,134,16354
167462,60.6695,-172.74958,1982,snow crab,female,46,3,1.9,135,2654
167463,60.64617,-173.35692,1982,snow crab,female,60,3.8,2.2,136,1099
167464,60.65567,-174.1265,1982,snow crab,female,90,5.5,0.6,146,22702
167465,60.70825,-174.79767,1982,snow crab,female,95,7.4,0.8,173,84339
167466,60.65109,-175.49334,1982,snow crab,female,108,7.6,2,185,422
170521,57.00534,-165.227,1982,snow crab,female,70,5.3,0.1,52,134
170520,56.98975,-166.46683,1982,snow crab,female,73,6.2,2.1,65,306
170519,56.99667,-167.08584,1982,snow crab,female,77,6.5,3,88,239
170518,56.97642,-167.72342,1982,snow crab,female,77,6.8,3.3,84,23763
170517,56.66817,-170.73817,1982,snow crab,female,117,6.4,3.9,132,75
170516,56.66317,-168.90467,1982,snow crab,female,99,6,3.2,90,74057
170515,56.65334,-168.29917,1982,snow crab,female,110,6.4,2.7,97,91499
170514,56.66083,-165.82834,1982,snow crab,female,80,7.7,2,61,2538
170513,56.657,-166.44309,1982,snow crab,female,80,6.5,2.6,64,71
170512,56.6695,-167.66892,1982,snow crab,female,99,7,3.2,85,8704
170497,55.32525,-166.34267,1982,snow crab,female,134,9.9,4.2,60,142
168135,61.97392,-175.94967,1982,snow crab,female,95,6,0.3,181,2397
168134,62.0445,-175.21992,1982,snow crab,female,80,6,-1.1,177,2345
168133,61.66767,-176.4995,1982,snow crab,female,104,7.2,1.3,201,135394
168132,61.63967,-175.85117,1982,snow crab,female,95,6.6,0.7,182,7111
168131,61.69684,-175.12084,1982,snow crab,female,86,6.6,-0.1,176,881
168129,61.32884,-176.34558,1982,snow crab,female,106,7.6,1.6,200,214720
171512,58.66792,-173.64167,1982,snow crab,female,126,7.4,3.3,156,54843
171511,58.68675,-171.71817,1982,snow crab,female,93,6.7,2.4,128,681
171510,58.66675,-171.0805,1982,snow crab,female,86,6.5,1.1,125,73107
171509,58.67567,-170.44659,1982,snow crab,female,73,5.9,0.9,111,105032
167277,60.00125,-168.65225,1982,snow crab,female,37,3.1,2.3,78,154
168280,58.02117,-172.89583,1982,snow crab,female,108,7.5,3.5,148,15233
168281,57.98492,-173.47075,1982,snow crab,female,117,7.5,3.5,147,8586
168282,57.83,-168.66508,1982,snow crab,female,73,6,2.3,90,2592
168283,57.82625,-169.28309,1982,snow crab,female,64,6.2,3.3,97,287
167278,60.00409,-169.32117,1982,snow crab,female,46,6.2,2.3,104,41207
167279,60.00917,-169.969,1982,snow crab,female,57,5.5,1.5,118,79
158287,59.99683,-175.33717,1982,snow crab,male,117,7.7,2.5,187,1656
158286,60.021,-174.58284,1982,snow crab,male,106,7.4,1.8,171,1986
158285,60.00084,-173.95284,1982,snow crab,male,101,5.6,1.2,148,5898
158284,59.97159,-173.28059,1982,snow crab,male,77,5.4,0.1,138,53877
158283,60.00508,-172.65892,1982,snow crab,male,70,5,-0.1,145,13265
158282,59.97784,-171.9635,1982,snow crab,male,66,5.3,1.5,132,6487
158281,60.0005,-171.31517,1982,snow crab,male,71,4.7,-1.2,121,15148
158280,60.00667,-170.62359,1982,snow crab,male,64,6.3,-0.6,107,22566
158279,60.00917,-169.969,1982,snow crab,male,57,5.5,1.5,118,1261
158278,60.00409,-169.32117,1982,snow crab,male,46,6.2,2.3,104,198731
158277,60.00125,-168.65225,1982,snow crab,male,37,3.1,2.3,78,615
158276,59.64367,-177.18067,1982,snow crab,male,183,8,3.5,217,210
158274,59.69175,-175.92434,1982,snow crab,male,137,8,2.5,195,66
158273,59.64917,-175.17359,1982,snow crab,male,126,7.6,2.8,188,585
158272,59.68733,-174.47784,1982,snow crab,male,115,7.5,2.4,170,529
158271,59.66684,-173.87925,1982,snow crab,male,108,5.7,1.9,149,979
158270,59.68658,-173.25875,1982,snow crab,male,95,8,1.4,153,1532
158269,59.67167,-172.57234,1982,snow crab,male,86,5.5,0,144,1013
158268,59.65884,-171.89117,1982,snow crab,male,77,4.9,1.6,131,30484
158267,59.671,-171.24625,1982,snow crab,male,75,6,-0.3,122,26679
158266,59.67083,-170.58267,1982,snow crab,male,66,5.5,0,108,21579
158265,59.67317,-169.89642,1982,snow crab,male,59,5.3,1.5,117,81976
158264,59.66542,-169.26234,1982,snow crab,male,48,6.1,2.1,103,1133
158263,59.67184,-168.63208,1982,snow crab,male,40,2.7,2.2,77,742
158262,59.66284,-167.29084,1982,snow crab,male,33,5.2,4.3,80,88
158261,59.32008,-177.15184,1982,snow crab,male,154,7.7,3,216,134
158260,59.35842,-176.44042,1982,snow crab,male,137,7.9,2.7,210,822
158259,59.33875,-175.79575,1982,snow crab,male,137,8,2.3,194,1405
158258,59.32242,-175.14733,1982,snow crab,male,134,7.7,3,189,4692
158257,59.34067,-174.45717,1982,snow crab,male,119,7.5,2.8,169,66
158256,59.30267,-173.82684,1982,snow crab,male,112,7.1,2.3,154,32804
158255,59.33617,-173.1845,1982,snow crab,male,101,7.1,1.5,152,401
171345,58.66767,-169.78575,1982,snow crab,female,70,5.5,0,114,28605
171344,58.65659,-169.15492,1982,snow crab,female,62,7.1,1.7,100,82726
171343,58.66517,-168.49509,1982,snow crab,female,57,3.3,2.7,74,1207
171342,58.6705,-166.57617,1982,snow crab,female,42,3.3,3,70,5760
171341,58.666,-167.22292,1982,snow crab,female,42,2.9,3.1,83,76
171340,58.6705,-167.87767,1982,snow crab,female,46,3.5,3.3,79,941
171339,58.33408,-173.58667,1982,snow crab,female,115,7.4,3.3,157,5901
171338,58.37067,-172.93975,1982,snow crab,female,110,8.3,3.2,149,843
171337,58.349,-172.30367,1982,snow crab,female,106,6.5,3.2,140,1719
171336,58.311,-171.639,1982,snow crab,female,95,6.6,3.3,127,15583
171335,58.33258,-171.03125,1982,snow crab,female,88,6.5,2.7,126,521
171334,58.34533,-170.3885,1982,snow crab,female,73,7.7,0.8,112,9321
171333,58.33558,-169.73258,1982,snow crab,female,71,5.6,0.8,113,39454
171331,58.33775,-168.46992,1982,snow crab,female,64,4.8,1.3,73,1257
171330,58.33767,-165.28608,1982,snow crab,female,44,6.3,1.3,48,87
171329,58.3325,-165.9225,1982,snow crab,female,46,4.4,1.2,56,2650
171328,58.34317,-167.84242,1982,snow crab,female,59,5.6,1.7,80,40363
171327,57.83917,-170.59017,1982,snow crab,female,77,7,3.6,114,94421
171326,57.83425,-170.01317,1982,snow crab,female,75,5.8,1.3,111,21133
168128,61.327,-175.81925,1982,snow crab,female,99,7.4,1.1,183,33467
168127,61.3455,-174.97408,1982,snow crab,female,84,6.8,0.1,175,1266
168126,61.00884,-177.01884,1982,snow crab,female,121,7.6,2.4,205,1956
168125,60.99184,-176.32892,1982,snow crab,female,113,7.9,2.1,199,772
168124,60.99592,-175.56792,1982,snow crab,female,102,7.4,1.8,184,3968
168123,61.01134,-174.87592,1982,snow crab,female,90,7.5,0.9,174,9379
168122,60.67333,-176.8275,1982,snow crab,female,130,7.8,2.2,206,1380
